instance,alpha,num_iterations,score,time
070,1,6,35.98,0.830162
070,1,7,35.98,0.943114
070,1,8,36.82,1.03981
070,1,9,36.82,1.15582
070,1,10,36.82,1.30749
080,0,1,77.16,0.561363
080,0.2,1,75.24,0.423588
080,0.2,2,77.08,0.75007
080,0.2,3,77.08,1.06638
080,0.2,4,77.08,1.46292
080,0.2,5,77.16,2.10894
080,0.2,6,77.16,2.55565
080,0.2,7,77.43,2.90869
080,0.2,8,77.43,3.42989
080,0.2,9,77.43,4.00983
080,0.2,10,77.43,4.34553
080,0.4,1,76.48,0.395375
080,0.4,2,76.48,0.810114
080,0.4,3,76.48,1.21263
080,0.4,4,76.48,1.51825
080,0.4,5,76.48,1.78501
080,0.4,6,76.48,2.0946
080,0.4,7,76.48,2.42768
080,0.4,8,76.48,2.75075
080,0.4,9,76.48,3.11844
080,0.4,10,76.48,3.52383
080,0.6,1,78.43,0.493543
080,0.6,2,78.43,0.864729
080,0.6,3,78.43,1.27283
080,0.6,4,78.43,1.5901
080,0.6,5,78.43,2.00258
080,0.6,6,78.43,2.46215
080,0.6,7,78.43,2.81304
080,0.6,8,78.43,3.26954
080,0.6,9,78.43,3.62519
080,0.6,10,78.43,3.92985
080,0.8,1,78.75,0.341393
080,0.8,2,78.75,0.694744
080,0.8,3,78.75,0.99889
080,0.8,4,78.75,1.34588
080,0.8,5,78.75,1.64632
080,0.8,6,78.75,2.1031
080,0.8,7,78.75,2.4769
080,0.8,8,78.75,2.77885
080,0.8,9,78.75,3.17602
080,0.8,10,78.75,3.62068
080,1,1,77.08,0.401407
080,1,2,77.08,0.850946
080,1,3,77.08,1.26952
080,1,4,77.08,1.52757
080,1,5,77.43,1.8875
080,1,6,77.43,2.30222
080,1,7,77.43,2.6367
080,1,8,78.43,3.15198
080,1,9,78.43,3.44077
080,1,10,78.43,3.67917
090,0,1,136.71,1.04766
090,0.2,1,136.94,1.11034
090,0.2,2,136.94,2.03137
090,0.2,3,136.94,3.54872
090,0.2,4,136.94,4.3948
090,0.2,5,136.94,5.23829
090,0.2,6,136.94,6.33352
090,0.2,7,136.94,7.20258
090,0.2,8,136.94,8.52797
090,0.2,9,136.94,9.39081
090,0.2,10,136.94,10.7255
090,0.4,1,136.26,0.724
090,0.4,2,136.71,1.74951
090,0.4,3,136.8,3.21527
090,0.4,4,136.8,4.08567
090,0.4,5,136.8,4.71508
090,0.4,6,136.8,5.68603
090,0.4,7,136.8,6.9672
090,0.4,8,136.8,8.12112
090,0.4,9,136.8,9.64154
090,0.4,10,136.8,11.6674
090,0.6,1,134.23,1.6008
090,0.6,2,136.8,3.527
090,0.6,3,136.8,5.0543
090,0.6,4,136.8,7.06417
090,0.6,5,136.8,9.22862
090,0.6,6,136.8,10.6166
090,0.6,7,136.8,12.4894
090,0.6,8,136.8,13.6264
090,0.6,9,136.8,15.2309
090,0.6,10,136.8,16.5669
090,0.8,1,136.26,2.37158
090,0.8,2,136.8,3.99564
090,0.8,3,136.8,5.74059
090,0.8,4,136.8,6.67901
090,0.8,5,136.8,9.61817
090,0.8,6,136.8,13.0245
090,0.8,7,136.8,14.8209
090,0.8,8,136.8,15.6664
090,0.8,9,136.8,16.5795
090,0.8,10,136.8,18.0123
090,1,1,135.72,0.945166
090,1,2,135.72,2.37328
090,1,3,135.72,3.26034
090,1,4,136.76,5.21692
090,1,5,136.76,6.80028
090,1,6,136.76,8.00922
090,1,7,136.76,9.79675
090,1,8,136.76,11.4429
090,1,9,136.76,12.924
090,1,10,136.76,14.5815
100,0,1,137.86,1.5198
100,0.2,1,140,1.92896
100,0.2,2,140,4.6907
100,0.2,3,140,6.81717
100,0.2,4,140,9.0385
100,0.2,5,140,10.8589
100,0.2,6,140,13.2359
100,0.2,7,140,15.5595
100,0.2,8,140,17.8197
100,0.2,9,140,19.5095
100,0.2,10,140,21.1743
100,0.4,1,138.47,1.54836
100,0.4,2,140,3.11644
100,0.4,3,140,5.22853
100,0.4,4,140,6.77751
100,0.4,5,140,8.76878
100,0.4,6,140,10.954
100,0.4,7,140,12.9164
100,0.4,8,140,15.4861
100,0.4,9,140,17.1298
100,0.4,10,140,19.9315
100,0.6,1,139.09,2.4922
100,0.6,2,139.09,4.34237
100,0.6,3,139.09,5.93212
100,0.6,4,140,7.62921
100,0.6,5,140,9.2192
100,0.6,6,140,11.0892
100,0.6,7,140,13.3036
100,0.6,8,140,14.1318
100,0.6,9,140,15.5616
100,0.6,10,140,17.5789
100,0.8,1,139.15,2.08322
100,0.8,2,139.15,3.61239
100,0.8,3,139.15,5.20484
100,0.8,4,139.15,6.44348
100,0.8,5,139.62,8.78317
100,0.8,6,139.62,10.6272
100,0.8,7,139.62,12.2417
100,0.8,8,139.62,14.5099
100,0.8,9,139.62,16.0889
100,0.8,10,139.62,18.2736
100,1,1,137.69,1.30202
100,1,2,137.69,3.31206
100,1,3,137.69,4.53529
100,1,4,137.69,6.2631
100,1,5,137.69,8.67461
100,1,6,137.69,9.87852
100,1,7,137.69,23.786
100,1,8,139.07,25.5645
100,1,9,139.07,27.8904
100,1,10,139.07,29.6336
110,0,1,166.64,2.26845
110,0.2,1,166.42,3.70049
110,0.2,2,171.11,8.80887
110,0.2,3,171.11,12.361
110,0.2,4,171.11,15.05
110,0.2,5,171.11,18.535
110,0.2,6,171.11,21.6013
110,0.2,7,171.11,24.0136
110,0.2,8,171.11,27.87
110,0.2,9,171.11,31.142
110,0.2,10,171.11,34.4291
110,0.4,1,166.42,3.30473
110,0.4,2,166.42,5.51938
110,0.4,3,166.89,9.22521
110,0.4,4,168.94,12.2173
110,0.4,5,168.94,14.1078
110,0.4,6,168.94,16.5896
110,0.4,7,171.11,19.7584
110,0.4,8,171.11,21.9133
110,0.4,9,171.11,24.9413
110,0.4,10,171.11,28.4841
110,0.6,1,166.97,2.63691
110,0.6,2,167.34,5.13266
110,0.6,3,167.34,7.39077
110,0.6,4,167.34,9.2992
110,0.6,5,167.34,11.704
110,0.6,6,167.42,15.0871
110,0.6,7,167.81,17.7542
110,0.6,8,167.81,20.5568
110,0.6,9,168.97,23.6349
110,0.6,10,168.97,26.9906
110,0.8,1,166.16,2.93824
110,0.8,2,167.75,5.47213
110,0.8,3,167.75,9.13641
110,0.8,4,168.86,11.8886
110,0.8,5,168.86,14.081
110,0.8,6,168.86,17.4491
110,0.8,7,169.02,20.8367
110,0.8,8,169.02,22.6443
110,0.8,9,169.02,25.0883
110,0.8,10,169.02,27.5221
110,1,1,169.09,2.94716
110,1,2,169.44,5.97505
110,1,3,169.73,10.5158
110,1,4,171.08,13.3777
110,1,5,171.08,16.6948
110,1,6,171.08,19.3501
110,1,7,171.08,23.2645
110,1,8,171.08,25.6681
110,1,9,171.08,29.4822
110,1,10,171.08,32.2149
120,0,1,102.44,2.34517
120,0.2,1,100.18,2.07466
120,0.2,2,102.44,4.43787
120,0.2,3,103.46,6.14593
120,0.2,4,103.46,8.59682
120,0.2,5,103.46,11.4411
120,0.2,6,103.46,12.4123
120,0.2,7,103.46,14.0934
120,0.2,8,103.46,17.7308
120,0.2,9,103.46,19.7658
120,0.2,10,103.46,22.0307
120,0.4,1,101.85,1.78424
120,0.4,2,101.85,3.70212
120,0.4,3,102.44,5.47684
120,0.4,4,102.44,6.61936
120,0.4,5,102.44,8.84675
120,0.4,6,103.17,11.4039
120,0.4,7,103.17,13.9036
120,0.4,8,103.17,15.224
120,0.4,9,103.17,16.2999
120,0.4,10,103.17,18.4698
120,0.6,1,103.02,2.08239
120,0.6,2,103.02,4.02935
120,0.6,3,103.02,4.99056
120,0.6,4,103.02,6.44937
120,0.6,5,103.02,8.62673
120,0.6,6,103.38,10.7743
120,0.6,7,103.38,12.9193
120,0.6,8,103.38,15.4807
120,0.6,9,103.38,19.0315
120,0.6,10,103.38,20.5962
120,0.8,1,101.11,1.32333
120,0.8,2,101.11,3.07182
120,0.8,3,101.11,4.7738
120,0.8,4,101.11,6.02348
120,0.8,5,101.11,8.37517
120,0.8,6,103.38,10.8267
120,0.8,7,103.38,12.1881
120,0.8,8,103.38,13.8587
120,0.8,9,103.38,15.3468
120,0.8,10,103.38,17.3693
120,1,1,101.06,1.37662
120,1,2,101.06,3.2866
120,1,3,103.38,4.90672
120,1,4,103.38,6.78846
120,1,5,103.38,8.34563
120,1,6,103.38,10.0819
120,1,7,103.38,12.039
120,1,8,103.38,14.2236
120,1,9,103.38,16.3706
120,1,10,103.38,18.1275
130,0,1,106.11,1.95279
130,0.2,1,105.73,1.93667
130,0.2,2,105.73,3.59589
130,0.2,3,105.73,5.55443
130,0.2,4,105.73,7.9049
130,0.2,5,105.73,9.83857
130,0.2,6,106.23,13.2616
130,0.2,7,106.23,14.9235
130,0.2,8,106.23,16.6074
130,0.2,9,106.23,18.5796
130,0.2,10,106.23,21.4496
130,0.4,1,104.17,2.66795
130,0.4,2,104.17,4.94248
130,0.4,3,104.22,6.93257
130,0.4,4,105.73,9.37879
130,0.4,5,105.73,11.5716
130,0.4,6,105.73,13.9209
130,0.4,7,105.73,17.385
130,0.4,8,105.73,19.1442
130,0.4,9,105.73,20.5782
130,0.4,10,105.73,22.081
130,0.6,1,103.94,2.74075
130,0.6,2,103.94,5.33023
130,0.6,3,103.94,7.92911
130,0.6,4,103.94,9.31416
130,0.6,5,106.23,11.9399
130,0.6,6,106.23,14.114
130,0.6,7,106.23,15.758
130,0.6,8,106.23,18.9039
130,0.6,9,106.23,21.2091
130,0.6,10,106.23,24.6734
130,0.8,1,103.25,5.7329
130,0.8,2,103.29,9.17598
130,0.8,3,103.29,13.2356
130,0.8,4,104.59,17.858
130,0.8,5,104.59,22.6521
130,0.8,6,104.59,26.7436
130,0.8,7,104.59,30.288
130,0.8,8,104.59,34.9159
130,0.8,9,104.59,39.8037
130,0.8,10,104.59,43.2543
130,1,1,105.27,8.05682
130,1,2,105.27,13.1413
130,1,3,105.27,18.4143
130,1,4,105.27,24.9106
130,1,5,105.27,29.4793
130,1,6,105.42,34.3034
130,1,7,105.42,39.016
130,1,8,105.42,45.2028
130,1,9,105.73,49.5952
130,1,10,105.73,56.5964
140,0,1,206.46,6.59041
140,0.2,1,206.9,4.47016
140,0.2,2,211.06,12.4839
140,0.2,3,211.06,16.8485
140,0.2,4,211.06,24.3557
140,0.2,5,211.06,32.4412
140,0.2,6,211.06,41.3535
